book_id,sim_book_id
16002136,23017989
16002136,17251114
16002136,22812127
16002136,23017946
16002136,15780174
22571540,23398840
22571540,25644437
22571540,21489683
22571540,26245853
22571540,18693918
9475,35806
9475,295834
9475,34262
9475,47618
9475,793012
9475,2200542
28689,22867
28689,28484
28689,189811
2029927,228200
6289938,6382952
6289938,7801124
6289938,2051840
6289938,39346
6289938,3054684
6289938,2314315
6289938,9815702
6289938,6916963
18170039,17616704
18170039,16089223
18170039,18080923
18170039,17235347
18170039,13013051
18170039,15724014
194366,121646
715834,21721
715834,281350
715834,85576
3400816,262228
3400816,5943970
3400816,6957009
25104,437094
25104,3392123
25104,102323
3522419,3281831
3522419,359126
3147367,244162
84839,84842
84839,276877
84839,21720
84839,458314
84839,418626
84839,390299
84839,32255
112754,247093
112754,1215919
112754,10117410
3389671,7095692
3389671,39346
3389671,9642279
3389671,4936618
3389671,7234801
3389671,10120780
3389671,9917957
3389671,263171
3389671,7008041
3165162,8
3165162,8269450
3165162,6484692
266904,421642
266904,579069
266904,2114086
266904,447026
266904,428035
22744701,25316313
22744701,24859245
72223,240373
72223,239186
72223,7324357
43781,25190
43781,43818
15704001,9399336
15704001,7743756
15704001,11665750
15704001,12351649
15704001,13524900
15704001,2761356
15704001,17730406
15704001,16062211
19286669,16248189
19286669,25111142
19286669,17934416
3047848,9528186
22554204,14623529
22554204,27248586
22554204,23546843
22554204,25066772
22554204,25814105
22554204,16057353
22554204,22752445
22554204,23012877
22554204,16231347
22554204,18465601
22554204,24727085
22554204,25074849
22554204,22710140
18660447,22429350
18660447,21825486
18660447,16045306
18660447,21469068
18660447,16068910
2485785,6674372
2485785,7895937
11082037,11889938
11082037,13093001
84139,84158
84139,6660747
84139,769255
84139,5628753
84139,435045
84139,6481245
84139,1422253
84139,7721198
13561164,13065327
13561164,16172634
13561164,16045296
13561164,13581990
13561164,13494365
13561164,17937144
13561164,16157294
13561164,17230559
243705,258079
35519,110763
35519,408862
33441,893731
33441,13064
6758331,9868970
6758331,7098304
6758331,7384801
85459,420738
85459,29616
85459,414657
71252,151872
71252,21324
71252,109243
89788,98048
89788,85854
89788,62212
89788,40127
12881141,17375956
12881141,16114861
12881141,13075183
12881141,15748335
12881141,17857495
21412202,20170296
21412202,9580315
21412202,22487952
21412202,18465496
21412202,18679391
29868610,30253864
29868610,29405093
29868610,29429875
29868610,28953803
29868610,29972029
29868610,29749085
29868610,30653853
16122034,14060046
16122034,16150320
16122034,16172634
16122034,17664310
16122034,17383763
16122034,17786125
16122034,17333880
16122034,17970255
16122034,16055475
16122034,16280997
22522805,25111119
22522805,25912206
138269,1105093
138269,139668
107017,1119046
107017,106042
107017,106065
107017,107128
107017,107096
826582,238988
826582,191170
826582,839263
826582,598159
826582,244115
826582,949709
826582,197512
826582,819667
826582,1197646
13151,106312
13151,888927
13151,201972
13151,6530
93724,12871657
93724,181423
93724,1188295
93724,26212
93724,493123
93794,341553
93794,8495956
93794,2336803
93794,85392
93794,9325874
93794,644449
25103,437094
25103,21327
25103,22423
25103,109242
899962,728471
899962,372638
899962,42407
899962,722864
899962,615233
899962,270067
899962,833549
899962,394683
899962,431365
6337006,7715664
6337006,8038219
6337006,6625
6337006,7831145
6337006,6288940
6337006,11458578
6337006,702051
15814872,9739365
15814872,115587
73086,420739
73086,60222
73086,659600
73086,1756703
73086,16056862
73086,987577
99111,885497
99111,20413
99111,389065
99111,11301
8428069,9528186
8428069,7884756
2213324,790319
2213324,26212
17204860,17400970
17204860,16087670
17204860,16150320
17204860,17693329
17204860,17185556
17204860,17852261
17204860,16114861
17204860,17373178
17204860,17201104
17204860,17152025
11071466,12049227
11071466,13060734
11071466,12819342
11071466,10914560
11071466,12989112
11071466,13069681
11071466,9807262
11071466,11886526
11071466,12987127
11071466,15805597
9897164,13130275
9897164,16007855
9897164,13502970
9897164,7849034
9897164,13544184
6054449,389633
6054449,7092306
6054449,1246758
17880714,21417857
17880714,17449438
17880714,16150996
17880714,17930773
17880714,19015729
17880714,17335212
17880714,17833834
17880714,16704759
17880714,20980373
17880714,17830559
11861062,10382215
11861062,10352973
11861062,8573632
11861062,13455542
11861062,12987192
11861062,9680114
9298,22649
107770,247093
107770,7379335
107770,129616
107770,13360101
107770,1530868
107770,8563824
107770,114170
17411703,16704759
17411703,15839315
17411703,17909622
17411703,17673010
17411703,17369574
17411703,16033909
17411703,16122643
17411703,18398089
17411703,17251444
110694,28483
110694,13881
110694,34988
110694,176802
5153799,3262139
5153799,715791
5153799,7098304
5153799,6739768
17558817,17152025
17558817,20525621
17558817,17264459
17558817,17978533
17558817,17835766
17558817,17233800
17558817,17302495
17558817,18308266
17558817,18129852
2211221,14400
2211221,770288
2211221,409918
2211221,6433836
2211221,184661
2211221,15157
3110,2076722
3110,2393575
3110,7324357
3110,22487952
2241558,7076074
9409469,10165727
9409469,7992995
9409469,11431896
9409469,15703770
9409469,6527841
9409469,9943270
9409469,8288246
321577,2873
321577,85854
321577,40127
321577,56912
34919,13881
34919,28484
34919,28698
715791,4701550
715791,1611656
715791,7828882
715791,702051
715791,38548
78508,6452538
78508,174354
78508,7993566
78508,109487
78508,2076722
78508,2372
127584,127581
127584,673252
127584,176797
2149535,189360
2149535,3475268
2149535,1541884
7095831,463780
7095831,6839020
385706,176326
385706,428036
385706,555500
385706,2146957
385706,13547152
184657,40710
184657,11955138
184657,1159413
184657,3410425
3238153,339339
3238153,6318426
3238153,2353037
3238153,6624871
3238153,6566558
3238153,7074259
3238153,5303373
3238153,4570679
17201095,16087670
17201095,13551531
17201095,17305038
17201095,16207939
17201095,16053316
17201095,15752757
17201095,16131601
17201095,17504621
17201095,16117804
110384,114166
110384,833923
110384,67512
110384,11430898
110384,71648
110384,7781699
110384,485434
7493,175278
6871616,11512712
6871616,6545740
6871616,6582637
6871616,8150317
6871616,435045
6871616,38548
16131489,15797848
16131489,35504431
16131489,28588345
16131489,28449207
20821043,15814458
20821043,19561922
20821043,644655
18803640,23995249
136081,7167271
136081,2983654
136081,7122034
136081,65948
136081,7189177
136081,32416
28547,127581
28547,28734
2159225,6464094
2159225,2200542
2159225,8466286
2159225,1575453
2159225,6757893
24422492,25959560
24422492,21411062
24422492,18308266
6534932,7897478
6534932,6713071
6534932,3629944
17562900,12119529
17562900,10184345
17562900,17285883
17267122,16053316
17267122,17373178
17267122,17386062
17267122,17405850
17267122,17314410
17267122,16131601
17267122,16090981
17267122,16114862
17267122,16150996
17267122,17284874
17267122,17569860
17267122,17251561
17267122,17909627
16062210,16087670
16062210,17209615
16062210,17735785
16062210,17201104
16062210,16053316
16062210,16051780
16062210,17564054
18298225,16059149
18298225,16045306
18298225,17978160
18298225,18285437
18298225,16068910
18298225,17228280
18298225,15832932
17162,128092
17162,118041
17162,50925
38568,225669
38568,50789
12842134,17332564
12842134,15826648
12842134,10662420
12842134,12578313
12842134,17573559
12842134,12551082
12842134,10594356
12842134,15777621
12842134,17233800
17831616,18282724
17831616,17571908
17831616,16033909
17831616,17251444
17831616,17665083
17831616,18733803
17831616,17386062
17831616,17792606
17831616,17314410
17831616,17404452
17831616,17456295
17831616,17234296
17831616,17411703
17831616,17201110
17831616,15777283
17831616,17228519
138202,5819551
138202,82783
138202,10637697
138202,295117
138202,6318426
138202,112631
138202,1627267
138202,2020935
6696602,84158
6696602,7696564
6696602,11512712
6696602,7818881
6696602,6100204
248482,5933646
248482,183656
248482,65093
248482,3607543
248482,963508
6514074,7632329
5932,11701
5932,22992
5932,10203
5932,220062
5932,76546
5932,53109
5932,162902
5932,405981
5932,130403
18465566,24727094
18465566,18465601
18465566,17214302
18465566,22752445
18465566,22749725
18465566,16002028
18465566,16002011
18465566,17934370
18465566,16231347
18465566,22488052
18465566,16057353
18465566,16059656
18465566,24727085
18465566,25761329
306364,73084
306364,133499
306364,60223
306364,106546
12657,42691
12657,390711
12657,71771
18090508,17364620
18090508,24954150
18090508,17337522
18090508,17230557
18090508,16304482
18090508,17447588
18090508,17400970
18090508,18285151
18090508,20559676
17314410,16053316
17314410,17251561
17314410,16122643
17314410,16131601
17314410,17317675
17314410,17569860
17314410,17405850
17314410,17377032
77430,84730
77430,360562
275000,7023
275000,58085
275000,121878
37304,185908
37304,280553
37304,227729
37304,126507
37304,465736
8341567,5303134
8341567,6593585
8341567,7865125
8341567,9314304
4961048,2511690
4961048,76625
5201089,15801381
5201089,9513722
5201089,6527841
9565045,9565574
9565045,9581001
9565045,10290243
9565045,6479550
133430,369110
133430,42692
133430,42986
133430,390711
133430,10222
96123,2393575
96123,414062
96123,87476
96123,417640
6441509,601369
6441509,6424184
6441509,6937878
6441509,6289938
6441509,7817785
6441509,7239607
6441509,8652190
6441509,6619499
6441509,303200
25451555,23012877
25451555,25546167
25451555,23228585
25451555,23440067
25451555,25066780
25451555,25074849
25451555,24886016
25451555,25624966
25451555,24666002
25451555,25066772
25451555,24983889
33443,518714
33443,498594
33443,2586724
72193,13830
72193,37586
72193,807968
72193,444304
72193,12127750
72193,51428
72193,259836
72193,169879
827412,861326
827412,156565
827412,833923
827412,425377
827412,8563824
827412,7963136
827412,11430898
827412,106546
827412,11738128
25689074,17368138
25689074,17331483
25689074,16067008
2218252,3751593
2218252,1925831
2218252,127459
2218252,963274
2218252,2206960
2218252,293583
2218252,295650
7576115,2915026
7600922,7234801
7600922,6937878
7600922,6382952
7600922,7476122
7600922,7060582
7600922,6619499
3585344,6660747
3585344,6625
3585344,5509920
3585344,3331431
3585344,5628753
29367958,23285659
29367958,18660750
17032328,17207108
17032328,16242085
17032328,16157294
17032328,16102880
17032328,16222687
17032328,16762211
17032328,16300116
17032328,17166702
17032328,17251561
17032328,17841451
45101,317504
24137,607931
24137,219563
24137,306107
24137,12725
104089,61886
104089,301538
104089,40992
32258,21721
32258,281350
32258,1328721
12700306,7683254
12700306,10184345
12700306,7779059
12700306,12889903
74824,7831076
74824,7202829
30071,3710603
30071,9674335
30071,2574748
30071,5428776
30071,8301077
30071,12612620
15748335,15735453
15748335,12958487
15748335,13613441
15748335,17375956
15748335,16114861
11366397,11640957
11366397,10222362
11366397,14743784
11366397,11044367
11366397,13445306
11366397,13401993
11366397,11544476
682920,4271837
682920,595586
682920,999681
682920,999378
682920,378164
682920,1296415
682920,159061
682920,1066391
17349203,24820301
17349203,20708771
17349203,16057353
17349203,16702384
17349203,17591892
17349203,16074339
17349203,22509955
17349203,15752349
17349203,17265216
17349203,16054808
17349203,17349055
722864,846066
722864,478813
722864,638986
722864,1830874
722864,431365
722864,478823
722864,279692
722864,615233
722864,921651
722864,899962
722864,14479
154424,40710
154424,4670760
154424,93796
12588363,10120780
12588363,13056511
12588363,10640020
12588363,10314229
12588363,11551045
12588363,10814946
12588363,12439057
12588363,14812991
12588363,10345642
8785374,9317452
6933876,13507512
18739426,17608111
18739426,17163514
18402,609801
18402,7194
18402,6575580
18402,177076
18402,767307
9397967,10838776
9397967,8100422
9397967,6930002
9397967,7656231
9397967,7948945
9397967,8109130
9397967,10429067
9397967,8715032
33810,85392
33810,129547
33810,22209
33810,4670760
33810,93947
33810,512314
23492741,23995231
23492741,24611868
23492741,22221136
23492741,23014759
23492741,25776122
23492741,25893693
23492741,22609433
13223349,13227874
13223349,13228177
13223349,15798408
13223349,13497711
13223349,13532153
13223349,17137596
13223349,13228357
13223349,13532148
13223349,15780174
13223349,9408670
13223349,6375845
17673307,23285659
17673307,17730406
17673307,13500758
17673307,18660750
10445208,10165727
10445208,17332556
10445208,6449920
10445208,6580510
10445208,15714476
13147,41487
13147,6543
13147,201972
13147,32523
286507,13998
286507,260025
11300302,12986492
11300302,9859436
11300302,12410324
11300302,9248345
11300302,10822395
11300302,13034113
18053782,18166143
18053782,18733803
18053782,17571140
18053782,18288317
18053782,17936925
18053782,17228519
18053782,17446757
18053782,17185556
18053782,18628601
18053782,17907518
16033909,17673010
16033909,17411703
22416,22394
22416,102955
22416,158683
22416,598638
8475505,13638131
8475505,13645645
8475505,15801763
49350,22411
49350,336237
49350,382680
49350,231562
9838,400598
53498,7964060
53498,747252
53498,7493149
53498,15752349
53498,16192212
53498,2884170
53498,10967391
332631,21330
332631,22418
332631,102953
332631,1151315
789344,568476
789344,961949
789344,156865
789344,766917
161887,1210754
161887,6321845
161887,1743390
161887,13929
161887,367349
161887,54356
161887,77368
161887,331830
161887,124838
6250169,27001
12995284,12637490
12995284,12908877
12995284,10799881
12995284,8501291
12995284,8109141
12995284,12270931
12995284,11022222
12995284,12680986
12995284,12025637
12995284,9761778
12995284,11563110
12995284,10640020
12995284,9248345
3918010,7904429
3918010,9375959
3918010,7469664
3918010,1214485
3918010,9256590
3918010,59966
3918010,6120349
3918010,2147714
3918010,6681037
3918010,79426
17876897,18631103
282356,1025039
282356,1722945
282356,217376
282356,282425
282356,271321
282356,1087212
282356,1605198
282356,780769
282356,1896344
30002998,29430007
30002998,29203612
30002998,29241855
30002998,29354916
30002998,28962891
30002998,28936152
16101018,13792593
16101018,15815400
16101018,16650266
16101018,16285053
16101018,16250904
16101018,17333265
16101018,16702384
16101018,20549446
16101018,15926775
16101018,15791063
13133,170641
13133,2306910
32446,15746
32446,32426
390711,12663
390711,426825
390711,42986
390711,550454
390711,10222
390711,3424
390711,369110
390711,71771
10790516,11512712
10790516,15781026
10790516,9995135
10790516,11458578
10790516,6288940
16093188,16161536
16093188,16300420
16093188,16163857
16093188,16053316
16093188,16242085
16093188,15748335
16093188,16147062
16093188,12647642
16093188,17405850
7058405,423523
7058405,82991
7091370,6609864
7091370,6435627
28449257,30555488
28449257,25817493
28449257,29430012
28449257,28389305
28449257,28664920
28449257,27917957
24580,38673
24580,74595
816870,128048
816870,529474
816870,24408
816870,298523
816870,164255
816870,254262
2177236,482639
2177236,3991890
2177236,51362
2177236,180993
2177236,2260637
32501,1689469
32501,6838
32501,69800
17316075,16150320
17316075,17155039
17316075,17251561
17316075,17302495
17316075,17166702
17316075,17364620
17316075,17341522
17316075,17280224
17316075,17252101
17316075,24954150
58889,116560
58889,169871
937249,206195
937249,11955138
937249,1159413
8519822,11984131
8519822,9307674
8519822,9513722
8519822,8069828
8519822,11254850
18144053,16130211
18144053,15802983
18144053,25308876
18144053,17974995
18144053,18667976
18144053,17797253
18144053,25813937
84150,84158
84150,4701550
84150,4769247
84150,8534799
84150,2712967
84150,702051
7826116,7719355
7826116,4499214
9637479,6288940
9637479,8712343
9637479,6972157
9637479,6398385
9637479,1651313
9637479,9868970
9637479,12458287
6578507,10518423
110444,392266
110444,168568
84133,84158
84133,4701550
84133,6337006
84133,5576130
84133,287630
84133,5628753
84133,3373198
84133,263149
15711341,19090384
15711341,20821263
239186,240373
10874177,15822336
21717,2983654
21717,2212540
21717,11720382
21717,557405
11947156,13354283
11947156,12801856
40923,3301907
40923,13049569
40923,2368
11301,313375
11301,2451036
11301,514346
11301,55773
11301,756712
3798703,522776
3798703,20493997
3798703,12578313
3798703,2815590
3798703,5819551
124918,426825
124918,99894
124918,288946
124918,2579284
124918,376514
22522808,20452208
22522808,20168816
6457081,6060130
6457081,7352053
6457081,9684523
5941233,6780439
5941233,394749
5941233,6416903
5941233,7124101
5941233,601369
5941233,6571723
5941233,7744064
5941233,6750738
5941233,263172
4703581,7519231
7592279,7355137
7592279,11254850
7592279,1395209
7592279,8435445
7592279,4415692
126507,280553
126507,37296
29641,258079
16101126,11819981
16101126,13597696
16101126,12551082
16101126,12578313
16101126,15805597
16101126,15790870
16101126,16058488
16169737,6852374
16169737,17707480
16169737,16299341
16169737,17349002
183822,2445116
183822,144791
183822,10503124
43930,84786
43930,80630
43930,7093222
12283261,9415956
12283261,10413869
7992995,10165761
7992995,9409469
7992995,2964700
7992995,7877239
7992995,10816908
7992995,6449920
30240,74046
30240,30259
30240,6782468
30240,1233478
595375,444525
595375,124854
595375,522782
595375,11595276
595375,5982474
595375,270367
595375,270363
199786,9504214
199786,493124
199786,790319
199786,775987
385742,112879
385742,428036
385742,6081980
385742,35806
18039963,11994903
15748898,15993374
15748898,16067241
15748898,17207108
15748898,17383763
15748898,15750787
15748898,16045855
15748898,16102880
15748898,16101959
15748898,15835685
15748898,15717876
15748898,15761241
18003300,17159513
18003300,18369456
18003300,23627418
18003300,13105527
18003300,17729031
18003300,20821097
18003300,18288210
18003300,22618173
18003300,18047980
18003300,13623923
8255917,7993566
8255917,8320280
24782,24963
24782,169871
24782,312083
24782,444380
6437061,61886
12368985,13612739
12368985,7920450
12368985,18398089
12368985,17230557
12368985,15704485
11737271,11720382
11737271,12922320
11737271,11890811
11737271,10196362
11737271,11889938
11737271,10830444
11737271,11082037
5355136,5422154
5355136,297134
5355136,6674372
170453,44001
170453,1103
170453,18749
170453,110090
673252,127581
11966216,9671126
11966216,15745371
11966216,13354283
11966216,9720766
11966216,12846479
11966216,12090575
11966216,12995284
15154,937249
15154,6076768
15154,1849
15154,118494
15154,2211221
16434,4673605
7035,83083
7035,48119
4932435,6369113
4932435,40159
4932435,8041873
4932435,6580510
4932435,7877239
4932435,10816908
123106,514771
123106,547866
831194,121878
831194,58085
6087756,6594657
6087756,6369113
6087756,5495243
6087756,6931344
6087756,7507908
6087756,6364657
6087756,8299165
6087756,6064646
6087756,10165761
6087756,6768411
6087756,6357708
8709528,13533758
8709528,15746882
8709528,17883441
8709528,15714133
8709528,17455817
8709528,10120780
9531,34264
9531,141745
9531,157055
47559,47561
47559,179293
47559,29019
47559,227570
47559,10508526
47559,9539092
47559,405541
47559,926908
238126,759156
238126,3711152
238360,354520
238360,781132
238360,562930
238360,3874811
856917,5071434
856917,282359
856917,553678
856917,696179
856917,1037814
856917,1659539
856917,1497663
856917,1157452
856917,217376
856917,512890
76658,177250
76658,239917
23225,12871657
23225,565595
23225,181423
23225,493124
19286623,17335212
19286623,17881466
19286623,18813012
19286623,18809474
19286623,17610212
19286623,20617402
19286623,18693621
19286623,21417857
153779,2550219
153779,147842
153779,2828595
9266776,12092005
9266776,8369681
9266776,11913681
9266776,8255649
9266776,6345692
9266776,13517978
9266776,10757771
10816297,206193
10816297,11955138
10816297,8733507
10816297,12687461
11544421,17562900
11544421,12958037
11544421,12620451
14498,22339
14498,47697
7904429,205001
7904429,2147714
7904429,6413286
7904429,15984355
7904429,11325591
7904429,9375959
7904429,17277800
7904429,9792887
519048,3418156
519048,100394
519048,112879
519048,13547152
9509287,9681098
9509287,10503124
9509287,13573622
9509287,9440448
9509287,8805443
9509287,9975779
9509287,7313444
9509287,8437667
9509287,9485701
84140,84158
84140,6337006
84140,4497978
84140,2712967
84140,1928873
84140,304027
84140,38529
84140,180426
34080,75495
34080,75504
34080,998064
34080,185076
34080,171547
34080,97553
34080,294399
34080,865350
34080,130403
34080,93933
34080,53022
34080,19178
17234658,17838475
17234658,16067008
20701984,22504701
20701984,22749725
20701984,24612600
20701984,17290260
20701984,23310721
20701984,17934457
20701984,17262246
20701984,23735609
20701984,18222546
20701984,22710140
20701984,13557891
31623,181116
31623,172914
31623,262229
31623,84736
31623,168568
2866413,6178354
2866413,2836109
2866413,1729146
2866413,393147
2866413,8677937
5215879,3865030
5215879,6620129
5215879,6547188
1362,68542
1362,261243
1362,448718
1362,29022
1362,592167
18209454,17336666
18209454,16159276
18209454,17349002
39031,294043
23846013,20443207
23846013,17404295
23846013,13138736
23846013,10165761
833549,394683
833549,155106
833549,169427
833549,42407
833549,812442
833549,913768
833549,764166
833549,372638
4035,481372
4035,341587
4035,1432640
4035,226791
43928,14400
43928,44783
43928,32505
59821,268598
84144,84158
84144,7715664
84144,7098304
84144,6353001
84144,4769247
84144,7831145
84144,3331431
84144,146744
84144,1422252
7797874,7129588
7797874,10295484
7797874,7111552
7797874,1754206
7797874,10801027
7797874,13561164
22717015,18343413
22717015,20980781
22717015,22593948
22717015,23587984
22717015,17860194
22717015,18461986
12444166,11544421
12444166,13538992
12444166,12988016
12444166,11512718
16305,192887
6368611,6740756
6368611,9720766
6368611,8069535
6368611,6918909
6368611,11098871
6368611,266607
6368611,6076413
6368611,7831742
6368611,6930002
6368611,6619499
23705512,65692
23705512,23492688
184655,206197
184655,11955138
184655,93799
184655,1159413
199785,12871657
199785,775986
199785,493123
199785,26207
793399,74046
793399,14461
793399,81617
793399,4107256
793399,5292853
793399,6319978
793399,3241366
793399,1233478
105999,69666
105999,818095
105999,298523
105999,1140802
105999,826095
64481,99375
64481,357581
64481,4052117
64481,148769
64481,463780
153193,50749
153193,6329322
161426,463780
161426,15798757
30312891,15797848
30312891,29385546
30312891,32075662
8437667,8805443
8437667,9681098
8437667,9509287
8437667,9440448
8437667,10196362
8437667,6621101
8437667,10428708
8437667,8701129
8437667,7116365
8437667,8438022
12959086,20176447
12959086,11512688
12959086,15752308
12959086,10706120
12959086,12025637
8428195,6760761
8428195,2974811
8428195,12873027
8428195,985502
8428195,3843654
8428195,975076
2169506,15741928
2169506,6555517
2169506,9917998
2169506,16075615
2169506,2696181
18105011,17383763
18105011,17833099
18105011,20625686
18105011,17447588
18105011,22611920
18105011,18879990
18105011,18212796
24812,50323
24812,6440814
153865,353047
153865,586451
153865,586347
153865,10368294
4066312,8419428
4066312,73095
4066312,60223
4066312,420739
4066312,9275067
4066312,3112394
352921,1468706
7948230,6606456
7948230,10024937
12652457,20883847
12652457,9268487
12652457,22055280
12652457,18138189
12652457,17163514
32432,64949
8099187,6922622
28016509,28664920
28016509,32620332
2068676,1580910
2068676,47683
2068676,317293
2068676,33723
10990,72848
10990,4728979
12820360,6419476
85437,124918
85437,288946
85437,2579284
85437,99894
225038,377889
225038,42366
225038,295801
225038,28875
16090981,17230559
16090981,16150996
16090981,17317675
16090981,17166702
16090981,17999935
16090981,17251444
16090981,20559695
16090981,17251561
16090981,17446757
112803,42547
112803,66414
112803,318431
211099,626601
211099,10631
211099,5559
9581001,8675994
9581001,4345498
9581001,6809619
9581001,6871617
9581001,8926959
9581001,9565574
15704486,20883847
15704486,16280689
12958487,478652
12958487,16114861
12958487,18076876
5510384,65053
5510384,4294292
5510384,451220
5510384,7531478
5510384,733111
5510384,162086
5510384,196119
5510384,5598690
15505346,17447588
15505346,2761356
15505346,13038680
15505346,15827731
15505346,13312527
15505346,12389310
15505346,113791
15505346,16111679
739840,511614
739840,765281
739840,225774
739840,646195
739840,209631
739840,164542
739840,231821
7156505,6717377
7156505,64857
7156505,7116365
7156505,6542645
7156505,1528385
13416236,13548152
13416236,13487029
13416236,13130275
13416236,12680993
13416236,8487363
13416236,9064899
13416236,13367528
13416236,12369942
13416236,11454587
13416236,14812991
9729504,242669
9729504,408147
9814682,9832370
9814682,13284283
9814682,6604209
9814682,6122735
9814682,10762697
16047244,17735785
16047244,17209615
16047244,16051780
16047244,16067241
16047244,16161536
16047244,16062210
16047244,16053316
16047244,15748335
395962,47957
395962,13927
7942786,12288282
7942786,11459863
7942786,11053874
7942786,11458578
9943270,10165761
9943270,10816908
9943270,16101026
9943270,16181630
9943270,16102412
9943270,15714476
9943270,12143472
9943270,13546173
9943270,15801763
9943270,15822336
9943270,12027429
4701550,8038219
4701550,7098304
4701550,8712343
4701550,702051
4701550,1388813
17201104,16087670
17201104,17693329
17201104,17735785
17201104,17281601
17201104,12710096
17201104,16053316
17201104,17305038
17201104,17405850
777211,206195
777211,11955138
777211,129547
777211,1159413
818811,275893
818811,17333444
8069535,6740756
8069535,8161632
8069535,7831742
8069535,6598207
8069535,12846479
8069535,8487363
8069535,6619499
8069535,6368611
8069535,7801124
23308084,20443235
23308084,22299763
23308084,24934065
23308084,25558608
23308084,29236299
23308084,17927395
23308084,25944798
23308084,17342701
5338,428537
5338,32552
47613,34284
47613,2049993
47613,215540
32257,182012
32257,759900
32257,181116
9662386,13547956
9662386,13060608
9662386,8501291
9662386,9369687
9662386,7179686
192893,243399
53022,138134
53022,75504
53022,367802
53022,142080
53022,294395
53022,134025
53022,65345
53022,420278
22611920,27252717
22611920,25904855
22611920,23523867
22611920,23206497
22611920,23121837
22611920,25151096
22611920,20625686
22611920,18759345
27001,2442
27001,77255
25817531,25111142
25817531,28815474
25817531,23212667
25817531,28187230
15842230,13573622
15842230,13593555
15842230,13117308
15842230,13495034
15842230,14889776
15842230,13526026
15842230,6346436
6387565,24766
6387565,8677937
6387565,2090640
8534799,6625
8534799,9868970
8534799,9394010
8534799,10823507
8534799,8712343
13477676,17332968
13477676,25657130
13477676,20493997
13477676,13530012
317282,2020935
317282,5819551
317282,1627267
317282,5303373
317282,2353037
16247792,16077954
16247792,17907518
16247792,17830559
16247792,16150996
16247792,17571908
16247792,17838379
16247792,16140408
16247792,16131601
16247792,17446757
16247792,17899696
16247792,17255265
11946245,7744611
11946245,8501304
11946245,10345642
11946245,10025007
7557548,14498
7557548,316876
7557548,43916
84135,84158
84135,6660747
84135,313267
84135,2003625
84135,6239025
84135,4769247
84135,146744
17455585,16007855
17455585,20883154
17455585,13334934
17455585,17899846
4570768,6373717
4570768,5245026
4570768,451220
4570768,5598690
4570768,7531478
10836728,13239822
10836728,13536649
6839093,8171206
6839093,43722
6839093,6435893
6839093,9674335
6839093,6584405
6839093,17124883
6839093,8560639
6839093,11499188
6839093,9908518
6839093,16137205
6839093,9359546
6839093,18259637
217432,1046283
217432,7010683
277190,3418156
277190,13547152
277190,334038
277190,295834
7797,260996
7797,980501
7797,29083
6428887,3755222
900065,431365
900065,615233
900065,110952
900065,110960
900065,899962
13345975,15832316
13345975,13601550
13345975,17999935
13345975,16070018
13345975,14114189
13345975,17230557
13345975,2761356
13345975,16041169
13345975,16042305
13345975,17166702
13345975,17260623
13345975,15761241
16052012,16074339
16052012,17349055
16052012,15814452
16052012,18079557
16052012,15780279
16052012,18222556
18076876,16114862
18076876,18625450
18076876,18596498
18076876,18605047
18076876,17257990
18076876,17976745
530848,263171
530848,3392285
222576,24781
222576,298523
222576,818095
222576,65954
222576,1041101
17199504,13112869
17199504,13514612
17199504,13062484
17199504,10352973
17199504,10838787
17199504,15711341
714902,161099
714902,1048645
714902,2149385
23224,12871657
23224,101914
23224,30335
765281,1728744
765281,140131
765281,1693617
765281,1215290
765281,327194
31374,764263
31374,45116
59830,238127
59830,689486
59830,287635
16131077,14739231
10138607,4070095
10138607,10261761
10138607,1823114
10138607,3409425
10138607,6096829
10138607,13594590
10138607,33472
10138607,8477057
10138607,8793349
10138607,6407014
17262159,16158527
17262159,15791154
17262159,8805443
17262159,13573622
17262159,13495034
18500665,17883441
18500665,16007855
18500665,16150831
18500665,14288998
18500665,10165761
18728,3301907
18728,208324
18728,99199
18728,2279
92163,3424
92163,12663
92163,16033
657034,143691
657034,2199587
657034,9783200
122125,197513
122125,5698821
122125,999681
122125,2904907
122125,4271837
122125,3308834
122125,815262
122125,191170
169871,34290
169871,58890
169871,176494
28204534,25761329
28204534,25546167
28204534,25256034
28204534,25982692
28204534,25074849
28204534,23732096
28204534,25814105
28204534,27163013
28204534,23012877
28204534,29332093
28204534,23995491
28204534,25853351
28204534,25852959
15994634,15802983
15994634,13642950
15994634,15701533
15994634,16138688
15994634,12334
113138,5053
113138,85392
113138,147210
113138,206197
113138,32507
113138,108942
13536649,9785225
13536649,10184345
13536649,7779059
13536649,10439703
8088,248533
8088,10783217
12160906,13390528
12160906,825508
12160906,9509287
92143,102460
92143,2147714
92143,64251
92143,109244
92143,7946252
911579,833535
911579,908940
911579,532752
911579,817316
911579,334818
911579,372638
911579,833549
911579,29288
911579,42407
911579,773606
18007535,17348985
18007535,18090077
18007535,17307162
140078,1284050
140078,30260
263179,3942622
263179,50785
14570,773507
14570,7907
14570,7911
14570,815640
14570,730498
14570,258038
13581990,13494365
13581990,13115995
13581990,14743784
13581990,16102412
13581990,13508069
13581990,14812991
8701129,10778948
8701129,9578677
8701129,7100119
8701129,7093222
8701129,9789566
16172634,16150320
16172634,17316075
16172634,17336849
16172634,17607319
16172634,17254035
16172634,17786125
